taxon_id,scientific_name,common_name
285002,Pinusresinosa,red pine
265567,Pinusstrobiformis'Coronado',southwestern white pine
285004,Pinusstrobus,eastern white pine
252890,Pinusstrobus'Blue Shag',eastern white pine
252891,Pinusstrobus'Brevifolia Densa',eastern white pine
252892,Pinusstrobus'Contorta',eastern white pine
252893,Pinusstrobus'Fastigiata',eastern white pine
252895,Pinusstrobus'Hillside Winter Gold',eastern white pine
252896,Pinusstrobus'Horsford',eastern white pine
252897,Pinusstrobus'Macopin',eastern white pine
261617,Pinusstrobus(Nana Group),eastern white pine
255466,Pinusstrobus'Paul Waxman',eastern white pine
252900,Pinusstrobus'Pendula',eastern white pine
266699,Pinusstrobus'Sea Urchin',"eastern white pine
                                            
                                                  (POM)"
285005,Pinussylvestris,Scotch pine
252902,Pinussylvestris'Albyn Prostrata',Scotch pine
256571,Pinussylvestris'Aurea',golden Scotch pine
252903,Pinussylvestris'Beuvronensis',Scotch pine
252904,Pinussylvestris'Fastigiata',Scotch pine
252905,Pinussylvestris'Glauca Nana',Scotch pine
265555,Pinussylvestris'Gold Coin',Scotch pine
252907,Pinussylvestris'Hillside Creeper',Scotch pine
252908,Pinussylvestris'Hindu-Pan',Scotch pine
254736,Pinussylvestris'Loose Park',Scotch pine
252909,Pinussylvestris'Nana Compressa',Scotch pine
252910,Pinussylvestris'Repens',Scotch pine
252911,Pinussylvestris'Watereri',Scotch pine
285041,Pinustabuliformis,Chinese pine
285062,Pinustabuliformisvar.mukdensis,Chinese red pine
285006,Pinustaeda,loblolly pine
284971,Pinusthunbergii,Japanese black pine
256421,Pinusthunbergii'Banshosho',Japanese black pine
256849,Pinusthunbergii'Mia Kujaku',Japanese black pine
273221,Pinusthunbergii'Monina' MAJESTIC BEAUTY,Japanese black pine
252913,Pinusthunbergii'Pygmaea',Japanese black pine
252914,Pinusvirginiana'Wate's Golden',Virginia pine
285047,Pinuswallichiana,Himalayan pine
285095,Pipermethysticum,kava
285067,Pipernigrum,common pepper
291705,Pisoniagrandis,bird-catcher tree
275957,Pistaciachinensis,Chinese pistache
276427,Pistiastratiotes,water lettuce
280471,Pisumsativum,garden pea
273891,Pittosporum'Garnettii',pittosporum
295636,Pittosporumillicioides,pittosporum
285126,Pittosporumtobira,Japanese pittosporum
267346,Pittosporumtobira'Variegatum',Japanese pittosporum
285140,Platanus×acerifolia,London plane tree
285137,Platanusoccidentalis,American sycamore
285139,Platanusorientalis,oriental plane tree
281362,Platycaryastrobilacea,platycarya
291406,Platyceriumbifurcatum,elkhorn fern
285022,Platycladusorientalis,oriental arborvitae
263986,Platycladusorientalis'Aurea Nana',oriental arborvitae
260551,Platycladusorientalis'Collen's Gold',oriental arborvitae
252971,Platycladusorientalis'Elegantissima',oriental arborvitae
252972,Platycladusorientalis'Westmont',Chinese arborvitae
278881,Platycodongrandiflorus,balloon flower
257102,Platycodongrandiflorus'Astra Blue',balloon flower
262354,Platycodongrandiflorus'Astra Pink',balloon flower
262356,Platycodongrandiflorus'Astra Semi-Double Blue',balloon flower
257103,Platycodongrandiflorus'Fairy Snow',balloon flower
257104,Platycodongrandiflorus'Fuji White',balloon flower
250200,Platycodongrandiflorus'Hakone Blue',balloon flower
257101,Platycodongrandiflorus'Komachi',balloon flower
256537,Platycodongrandiflorus'Misato Purple',balloon flower
444062,PlatycodongrandiflorusPOP STAR WHITE,balloon flower
252975,Platycodongrandiflorus'Sentimental Blue',balloon flower
268492,Plectranthusargentatus,silver spurflower
262385,Plectranthusargentatus'Silver Shield',"silver spurflower
                                            
                                                  (POM)"
290671,Plectranthusaustralis,Swedish ivy
252984,Plectranthusaustralis'Variegatus',Cuban oregano
360094,Plectranthus'Balcenna' HENNA,coleus
360036,PlectranthusCOLORBLAZE LIME TIME,coleus
441088,PlectranthusCOLORBLAZE ROYALE CHERRY BRANDY,coleus
252983,Plectranthusforsteri'Marginatus',Swedish ivy
264407,Plectranthus'Mona Lavender',Swedish ivy
361541,PlectranthusPREMIUM SUN LIME DELIGHT,coleus
361370,Plectranthusscutellarioides,coleus
281561,Plectranthusstrigosus,Swedish ivy
361469,Plectranthus'Uf0646' REDHEAD,"coleus
                                            
                                                  (POM)"
285354,Pleioblastuspygmaeus,dwarf fern-leaf bamboo
285383,Pleioblastusviridistriatus,kamuro-zasa
359828,Plerandraelegantissima,false aralia
302521,Pliniacauliflora,jaboticaba
285155,Plumbagoauriculata,Cape leadwort
276110,Plumeriaalba,West Indian jasmine
276090,Plumeriaobtusa,Singapore graveyard flower
276072,Plumeriarubra,templetree
285292,Poaannuavar.reptans,creeping bluegrass
264609,Poapratensis(group),Kentucky bluegrass
285215,Poatrivialis,rough meadow grass
285416,Podocarpusmacrophyllus,yew plum pine
285418,Podocarpusmacrophyllusvar.maki,bigleaf podocarp
277777,Podophyllumpeltatum,may-apple
277788,Podophyllumpeltatumf.deamii,may-apple
277809,Podophyllumpleianthum,dysosma
262195,Podophyllum'Spotty Dotty',may-apple
283532,Pogoniaophioglossoides,snakemouth orchid
256553,Polemonium'Bressingham Purple',Jacob's ladder
285421,Polemoniumcaeruleum,Jacob's ladder
252569,Polemoniumcaeruleum'Blanjou' BRISE D'ANJOU,Jacob's ladder
250038,Polemoniumcaeruleum'Snow and Sapphires',Jacob's ladder
371954,Polemonium'Heaven Scent',Jacob's ladder
261656,Polemonium'Lace Towers',Jacob's ladder
285442,Polemoniumreptans,Jacob's ladder
358477,Polemoniumreptans'Stairway to Heaven',Jacob's ladder
444063,Polemoniumyezoense'Kaleidoscope',Jacob's ladder
275813,Polianthestuberosa,tuberose
364593,Poliominthalongiflora,rosemary mint
290626,Poliothyrsissinensis,Chinese pearlbloom
291374,Polliajaponica,pollia
359254,Polygalachamaebuxus'Kamniski',milkwort
362665,Polygala×dalmaisiana,sweet pea shrub
281983,Polygonatumbiflorum,Solomon's seal
282245,Polygonatumbiflorumvar.commutatum,giant Solomon's seal
282214,Polygonatumfilipes,slender stalk Solomon's seal
281798,Polygonatumhumile,dwarf Solomon's seal
281800,Polygonatumodoratum,Solomon's seal
441408,Polygonatumodoratum'Byakko',Solomon's seal
262330,Polygonatumodoratumvar.pluriflorum'Variegatum',"Solomon's seal
                                            
                                                  (POM)"
299916,Polygonatum'Prince Charming',Solomon's seal
277456,Polymniacanadensis,small-flowered leaf cup
285719,Polypodiumpolypodioides,Resurrection fern
285769,Polypodiumvirginianum,rock polypody
276616,Polysciasfilicifolia,fern-leaf aralia
276604,Polysciasfruticosa,Ming aralia
285770,Polystichumacrostichoides,"Christmas fern
                                            
                                                  (POM)"
285771,Polystichumbraunii,Braun's holly fern
442450,Polystichum×dycei,Dyce's holly fern
359561,Polystichumluctuosum,dwarf holly fern
285989,Polystichumpolyblepharum,tassel fern
285683,Polystichumsetiferum,soft shield fern
255980,Polystichumsetiferum(Divisilobum Group) 'Herrenhausen',soft shield fern
274331,Polystichumsetiferum(Plumosomultilobum Group),soft shield fern
286751,Poncirustrifoliata,hardy orange
254173,Poncirustrifoliata'Monstrosa',hardy orange
439526,Pontechiummaculatum,pontechium
285492,Pontederiacordata,pickerel weed
286780,Populusalba,white poplar
286781,Populusdeltoides,eastern cottonwood
368499,Populusnigra,black poplar
274293,Populusnigra'Italica',black poplar
286782,Populustremula,aspen
286796,Populustremuloides,American aspen
285505,Portulacagrandiflora,rose moss
285506,Portulacaoleracea,little hogweed
271391,PortulacaoleraceaRIO SERIES,"purslane
                                            
                                                  (POM)"
292530,Portulacaoleraceasubsp.sativa,purslane
286515,Potentillaalba,cinquefoil
286390,Potentillaanserina,silkweed
286514,Potentillaargentea,silvery cinquefoil
286534,Potentillaatrosanguinea,cinquefoil
286352,Potentillaerecta,erect cinquefoil
252638,Potentilla'Flamenco',cinquefoil
286391,Potentillafruticosa,shrubby cinquefoil
252632,Potentillafruticosa'Abbotswood',shrubby cinquefoil
252633,Potentillafruticosa'Coronation Triumph',shrubby cinquefoil
437877,Potentillafruticosa'Fargo' DAKOTA SUNSPOT,shrubby cinquefoil
256533,Potentillafruticosa'Hallman Dwarf',shrubby cinquefoil
439186,Potentillafruticosa'SMPFMY' CHEESEHEAD,shrubby cinquefoil
286353,Potentillagracilis,cinquefoil
249993,Potentillanepalensis'Ron McBeath',cinquefoil
286392,Potentillaneumanniana,cinquefoil
252641,Potentillaneumanniana'Nana',cinquefoil
368252,Potentillarecta,sulphur cinquefoil
252642,Potentillarecta'Warrenii',sulphur cinquefoil
286354,Potentillarupestris,rock cinquefoil
263259,Potentillathurberi'Monarch's Velvet',scarlet cinquefoil
291753,Pratiaangulata,pratia
359365,Premnamicrophylla,musk maple
252671,Primula'Alejandra',primrose
285603,Primulabeesiana,Bee's primrose
252616,Primula×bulleesiana,primrose
285605,Primulabulleyana,primrose
445014,Primuladenticulata'Cashmeriana Ruby',drumstick primula
366765,Primuladenticulata'Lilac Globe',drumstick primula
441885,Primuladenticulata'Ronsdorf',drumstick primula
285543,Primulaelatior,oxlip
256536,Primula'Juanita',primula
252608,Primulakisoana,hardy primrose
265522,Primula(polyanthus type),polyanthus
260651,Primula×pubescens,primrose
285538,Primulaveris,cowslip
285613,Primulavialii,primula
285547,Primulavulgaris,primrose
441921,Primulavulgaris'Danessa Blue',primrose
372368,Primulavulgaris'Kerbelcob' BELARINA COBALT BLUE,primrose
252956,Primula'Wanda',pruhonicensis hybrid primula
258944,Primula'Wanda Elaine',primula
258947,Primula'Wanda Kay',primula
258948,Primula'Wanda Renae's Pearl',primula
439336,Primula'Zebra Blue',primrose
276674,Pritchardiaaffinis,palm
276715,Pritchardiapacifica,Fiji palm
296001,Prostantheracuneata'Badja Peak',badja peak mint bush
301134,Prostanthera'Poorinda Ballerina',mintbush
285621,Proteacynaroides,king protea
291356,Prunellagrandiflora,self heal
252630,Prunellagrandiflora'Loveliness',self heal
261657,Prunellagrandiflora'Rosea',self heal
286355,Prunusamericana,wild plum
286441,Prunusangustifolia,chickasaw plum
445354,Prunusarmeniaca'Garden Annie',dwarf apricot
252663,Prunusarmeniaca'Homedale' STARK SWEETHEART,dwarf apricot
252677,Prunusarmeniaca'Wilson Delicious',apricot
250213,Prunusarmeniaca'Zaiglo' STARK GOLDEN GLO,apricot
286442,Prunusavium,bird cherry
252665,Prunusavium'Lapins' STARKRIMSON SWEET,bird cherry
252679,Prunusavium'Stella',bird cherry
263638,Prunusavium'Thomas' STARK GOLD,bird cherry
445364,Prunus'Carmine Jewel',cherry
286443,Prunuscaroliniana,cherry laurel
286444,Prunuscerasifera,cherry plum
259039,Prunuscerasifera'Krauter Vesuvius',cherry plum
252682,Prunuscerasifera'Newport',cherry plum
252683,Prunuscerasifera'Thundercloud',cherry plum
263994,Prunus×cistena,purple-leaf sand cherry
286556,Prunusdavidiana,David's peach
261661,Prunusdomestica'Stanley',dwarf plum
286445,Prunusdulcis,almond
268002,Prunus'First Lady',cherry
286615,Prunusglandulosa,Chinese plum
268600,Prunusglandulosa'Sinensis',dwarf flowering almond
457374,Prunus'Joel',bush cherry
456572,Prunus'Johnson' STARKING DELICIOUS,dwarf plum
260137,Prunus'Kanzan',Japanese flowering cherry
286448,Prunuslaurocerasus,cherry laurel
252685,Prunuslaurocerasus'Otto Luyken',cherry laurel
286616,Prunusmaackii,Manchurian cherry
286614,Prunusmandshurica,Manchurian apricot
286449,Prunusmexicana,Mexican plum
286543,Prunusmume,Japanese apricot
252688,Prunusmume'Fenghou',Japanese apricot
252692,Prunusmume'Peggy Clarke',Japanese apricot
252655,Prunus'North Star',sour cherry
364604,Prunus'Okame',Taiwan cherry
286450,Prunuspadus,bird cherry
252696,Prunuspadus'Albertii',bird cherry
263639,Prunuspadus'Berg',bird cherry
263640,Prunuspadus'Colorata',bird cherry
263641,Prunuspadus'DTR 117' SUMMER GLOW,bird cherry
262313,Prunuspendula'Pendula Rosea',weeping higan cherry
252650,Prunuspersica'Belle of Georgia',dwarf peach
445353,Prunuspersica'Bonanza',peach
252699,Prunuspersica'Bonfire',ornamental peach
252660,Prunuspersica'Jordan' STARK ELBERTA QUEEN,dwarf peach
261162,Prunuspersica'Redhaven',peach
261706,Prunuspersica'Reliance',peach
445442,Prunuspersicavar.nectarina'Leprechaun',dwarf nectarine
252653,Prunuspersicavar.nectarina'Mericrest',dwarf nectarine
252662,Prunuspersicavar.nectarinaSTARK SUNGLO,dwarf nectarine
252657,Prunus'Redheart',dwarf plum
286557,Prunussargentii,Sargent cherry
252716,Prunussargentii'Columnaris',Sargent cherry
286398,Prunusserotina,black cherry
286617,Prunusserrula,ornamental cherry
286561,Prunusserrulata,Japanese flowering cherry
264459,Prunus'Shirotae',Mount Fuji cherry
270525,Prunus'Snofozam' SNOW FOUNTAINS,weeping higan cherry
270523,PrunusSTARK GOLDEN SWEET,semi-dwarf cherry
286565,Prunussubhirtella,higan cherry
252712,Prunussubhirtella'Autumnalis',higan cherry
286358,Prunustomentosa,downy cherry
286584,Prunustriloba,flowering almond
261668,Prunustriloba'Multiplex',flowering almond
286359,Prunusvirginiana,chokecherry
252719,Prunusvirginiana'Schubert',chokecherry
286608,Prunus×yedoensis,yoshino cherry
372147,Psephelluspulcherrimus,psephellus
277960,Pseudobombaxellipticum,shaving-brush tree
286639,Pseudocydoniasinensis,Chinese-quince
277491,Pseudogynoxyschenopodioides,Mexican flame vine
285032,Pseudolarixamabilis,golden larch
261335,Pseudomuscariazureum,grape hyacinth
285340,Pseudosasajaponica,arrow bamboo
285009,Pseudotsugamenziesii,Douglas fir
282872,Psidiumlittorale,yellow strawberry guava
286752,Pteleatrifoliata,hop tree
285684,Pteridiumaquilinum,bracken
285685,Pteriscretica,cretan brake
285774,Pteriscreticavar.albolineata,cretan brake
281361,Pterocaryafraxinifolia,Caucasian wingnut
253003,Pterocarya×rehderiana,wingnut
281366,Pterocaryastenoptera,Chinese wingnut
287282,Pterostyraxhispidus,fragrant epaulette tree
276705,Ptychospermamacarthurii,macarthur palm
263642,Puerariamontanavar.lobata,kudzu vine
256674,Pulmonaria'Baby Blue',lungwort
253012,Pulmonaria'Berries and Cream',lungwort
255896,Pulmonaria'British Sterling',lungwort
253013,Pulmonaria'Coral Springs',lungwort
256671,Pulmonaria'Cotton Cool',lungwort
255984,Pulmonaria'Dark Vader',lungwort
253015,Pulmonaria'Excalibur',lungwort
254300,Pulmonaria'Golden Haze',lungwort
259873,Pulmonaria'Irish Spring' GAELIC SPRING,lungwort
256001,Pulmonaria'Lewis Palmer',lungwort
278014,Pulmonarialongifolia,lungwort
253024,Pulmonarialongifolia'Bertram Anderson',lungwort
253025,Pulmonarialongifoliasubsp.cevennensis,pulmonaria
255990,Pulmonaria'Majesté',lungwort
256668,Pulmonaria'May Bouquet',lungwort
256673,Pulmonaria'Moonshine',lungwort
261328,Pulmonaria'Mountain Magic' GAELIC MAGIC,lungwort
359968,Pulmonariaofficinalis,common lungwort
253023,Pulmonariaofficinalis'White Wings',lungwort
256572,Pulmonaria'Raspberry Splash',lungwort
253020,Pulmonaria'Roy Davidson',lungwort
277975,Pulmonariarubra,pulmonaria
257192,Pulmonariarubra'Ann',lungwort
278004,Pulmonariasaccharata,Bethlehem sage
359117,Pulmonariasaccharata'Dora Bielefeld',Bethlehem sage
253030,Pulmonariasaccharata'Janet Fisk',Bethlehem sage
253031,Pulmonariasaccharata'Leopard',lungwort
253032,Pulmonariasaccharata'Mrs. Moon',Bethlehem sage
253022,Pulmonaria'Silver Streamers',lungwort
257712,Pulmonaria'Sissinghurst White',lungwort
255024,Pulmonaria'Smoky Blue',lungwort
253034,Pulmonaria'Spilled Milk',Bethlehem sage
256672,Pulmonaria'Trevi Fountain',lungwort
255989,Pulmonaria'Victorian Brooch',lungwort
286202,Pulsatillahalleri,Haller's pasque flower
299030,Pulsatillahallerisubsp.taurica,pasque flower
286088,Pulsatillapatens,eastern pasqueflower
286257,Pulsatillavulgaris,pasque flower
268049,Pulsatillavulgaris'Alba',pasque flower
254841,Pulsatillavulgaris'Rote Glocke' RED CLOCK,pasque flower
249973,Pulsatillavulgarissubsp.grandis'Papageno',pasque flower
286059,Punicagranatum,pomegranate
452001,Punicagranatum'Dwarf Red',pomegranate
445441,PunicagranatumRED RUSSIAN,pomegranate
445015,Punicagranatum'SMNPGMF' PEPPY LE POM,pomegranate
256850,Punicagranatumvar.nana,dwarf pomegranate
253038,Punicagranatum'Wonderful',pomegranate
281802,Puschkiniascilloides,striped squill
253039,Puschkiniascilloidesvar.libanotica,puschkinia
281475,Pycnanthemumincanum,mountain mint
293531,Pycnanthemummuticum,"blunt mountainmint
                                            
                                                  (POM)"
281501,Pycnanthemumpilosum,American mountain mint
302407,Pycnanthemumsetosum,mountain mint
281417,Pycnanthemumtenuifolium,slender mountain mint
456941,Pycnanthemumtenuifolium'Campbell Carpet',slender mountain mint
293412,Pycnanthemumtenuifolium'Cat Springs',slender mountain mint
281418,Pycnanthemumvirginianum,American mountain mint
253044,Pyracanthaangustifolia'Gnome',firethorn
286399,Pyracanthacoccinea,scarlet firethorn
253046,Pyracanthacoccinea'Lalandei Monrovia',scarlet firethorn
438430,Pyracanthacoccinea'Lowboy',scarlet firethorn
261620,Pyracanthacoccinea'Rutgers',scarlet firethorn
253054,Pyruscalleryana'Aristocrat',Callery pear
253055,Pyruscalleryana'Bradford',Callery pear
253056,Pyruscalleryana'Capital',Callery pear
253057,Pyruscalleryana'Chanticleer',Callery pear
286400,Pyruscommunis,common pear
445365,Pyruscommunis'Colette',common pear
261621,Pyruscommunis'Doyenné du Comice',common pear
261623,Pyruscommunis'Moonglow',dwarf pear
445366,Pyruscommunis'Seckel',common pear
286591,Pyrussalicifolia,willowleaf pear
263988,Pyrussalicifolia'Pendula',willowleaf pear
253064,Pyrussalicifolia'Silver Frost',willowleaf pear
253050,PyrusSTARK ULTRA RED,pear
253051,PyrusSTARKING DELICIOUS,pear
280780,Quercusacerifolia,maple-leaved oak
280732,Quercusacutissima,sawtooth oak
280711,Quercusalba,white oak
280733,Quercusaliena,oriental white oak
280712,Quercusbicolor,"swamp white oak
                                            
                                                  (POM)"
280767,Quercuscerris,turkey oak
280738,Quercuscoccifera,kermes oak
280714,Quercuscoccinea,scarlet oak
280768,Quercusdalechampii,oak
280751,Quercusellipsoidalis,northern pin oak
280748,Quercusfalcata,southern red oak
256941,Quercusfrainetto'Schmidt' FOREST GREEN,Hungarian oak
280774,Quercusglauca,ring-cupped oak
280762,Quercusilex,holm oak
280716,Quercusimbricaria,shingle oak
280717,Quercuslaurifolia,laurel oak
280718,Quercus×leana,oak
280719,Quercuslyrata,"overcup oak
                                            
                                                  (POM)"
280704,Quercusmacrocarpa,bur oak
280720,Quercusmarilandica,blackjack oak
280721,Quercusmichauxii,swamp chestnut oak
280707,Quercusmongolica,Mongolian oak
280778,Quercusmongolicavar.grosseserrata,Mongolian oak
366134,Quercusmontana,chestnut oak
280722,Quercusmuehlenbergii,"chinkapin oak
                                            
                                                  (POM)"
364592,Quercusmyrtifolia,myrtle oak
280754,Quercusnigra,water oak
280745,Quercuspalustris,pin oak
269737,Quercuspalustris'Pringreen' GREEN PILLAR,pin oak
280755,Quercusphellos,"willow oak
                                            
                                                  (POM)"
292003,Quercuspontica,Armenian oak
280705,Quercuspubescens,downy oak
253073,Quercuspubescensvar.crispata,downy oak
280706,Quercusrobur,English oak
268555,Quercusrobur'Concordia',English oak
265829,Quercusroburf.fastigiata,English oak
280723,Quercusrubra,red oak
364585,Quercussalicina,oak
260682,Quercus×schuettei,oak
280724,Quercusshumardii,shumard oak
280725,Quercusstellata,post oak
280726,Quercussuber,cork oak
280756,Quercustexana,Texas red oak
280735,Quercusvariabilis,Chinese cork oak
280729,Quercusvelutina,black oak
292045,Quercusvirgiliana,oak
280730,Quercusvirginiana,live oak
270959,Quercus×warei'Long' REGAL PRINCE,"oak
                                            
                                                  (POM)"
277931,Radermacherasinica,Asian bell tree
286205,Ranunculusasiaticus,Persian buttercup
286092,Ranunculusrepens,creeping buttercup
253208,Ranunculusrepens'Buttered Popcorn',creeping buttercup
278044,Raphanussativus,radish
263991,Raphanussativus'Caudatus',rat tail radish
277224,Ratibidacolumnifera,Mexican hat plant
263970,Ratibidacolumnifera'Buttons and Bows',long-head coneflower
277458,Ratibidapinnata,grey-head coneflower
282805,Ravenalamadagascariensis,traveller's tree
287139,Rehmanniaelata,rehmannia
299085,Rehmanniaglutinosa,adhesive rehmannia
286311,Rhamnuscathartica,common buckthorn
366271,Rhaphiolepis×delacourii'Wilcor' SPRING SONATA,Indian-hawthorn
286552,Rhaphiolepisindica,Indian-hawthorn
452172,Rhaphiolepisindica'Hines Darkleaf',Indian-hawthorn
265830,Rhaphiolepisindica'Snow White',India hawthorn
290648,Rhaphiolepisumbellata,Indian hawthorn
301125,Rhaphiolepisumbellata'Blueberry Muffin',Indian hawthorn
276677,Rhapidophyllumhystrix,needle palm
276756,Rhapisexcelsa,lady palm
285486,Rheumaustrale,red-veined pie plant
292979,Rheum×hybridum,rhubarb
253593,Rheum×hybridum'K-1' STARKRIMSON,rhubarb
253592,Rheum×hybridum'New Valentine',rhubarb
253594,Rheum×hybridum'Valentine',rhubarb
285487,Rheumpalmatum,Chinese rhubarb
253246,Rhododendron'America',rhododendron
256688,Rhododendron'Anah Kruschke',azalea
254281,Rhododendron'Anna H. Hall',rhododendron
279973,Rhododendronarborescens,sweet azalea
273863,Rhododendron'Arctic Glow',azalea
358505,Rhododendron'Atalanta',evergreen azalea
279974,Rhododendronatlanticum,deciduous azalea
279975,Rhododendronaustrinum,Florida azalea
250033,Rhododendron'Azurro',rhododendron
253256,Rhododendron'Beaulieu',deciduous azalea
253257,Rhododendron'Ben Moseley',azalea
253259,Rhododendron'Besse Howells',rhododendron
253260,Rhododendron'Blaauw's Pink',evergreen azalea
253262,Rhododendron'Boudoir',evergreen azalea
253268,Rhododendron'Brown Eyes',azalea
272461,Rhododendron'Bubblegum',small-leaved rhododendron
253270,Rhododendron'Burma',rhododendron
279977,Rhododendroncalendulaceum,flame azalea
255902,Rhododendron'Camilla's Blush',azalea
279980,Rhododendroncanescens,Mountain azalea
257096,Rhododendron'Capistrano',rhododendron
266519,Rhododendron'Caroline Gable',evergreen azalea
253278,Rhododendron'Carrie Amanda',azalea
253280,Rhododendron'Cascade',evergreen azalea
279982,Rhododendroncatawbiense,catawba rhododendron
267884,Rhododendron'Catawbiense Album',catawba rhododendron
253617,Rhododendroncatawbiense'Boursault',catawba rhododendron
253619,Rhododendroncatawbiense'Grandiflorum',catawba rhododendron
253629,Rhododendroncatawbiense'Roseum Elegans',rhododendron
253630,Rhododendroncatawbiense'Roseum Superbum',catawba rhododendron
253281,Rhododendron'Cecile',deciduous azalea
272463,Rhododendron'Cherry Cheesecake',rhododendron
266513,Rhododendron'Chiara',evergreen azalea
253287,Rhododendron'Clarice',azalea
253289,Rhododendron'Coccinea Speciosa',azalea
266509,Rhododendron'Concho',evergreen azalea
366270,Rhododendron'Conleb' ENCORE AUTUMN EMBERS,evergreen azalea
264711,Rhododendron'Conlec' AUTUMN ROYALTY,evergreen azalea
267197,Rhododendron'Conlee' AUTUMN AMETHYST,evergreen azalea
264710,Rhododendron'Conlef' AUTUMN CHEER,azalea
267183,Rhododendron'Conlep' AUTUMN TWIST,evergreen azalea
253293,Rhododendron'Corsage',evergreen azalea
272464,Rhododendron'Cynthia',big-leaved rhododendron
272465,Rhododendron'Dark Sister',big-leaved rhododendron
253297,Rhododendron'Darkie',azalea
279949,Rhododendrondauricum,dahurian rhododendron
256593,Rhododendron'Delaware Valley White',evergreen azalea
253300,Rhododendron'Dr. H. R. Schroeder',evergreen azalea
364302,Rhododendron'Elsie Lee',evergreen azalea
259414,Rhododendron'English Roseum',rhododendron
253304,Rhododendron'Everest',evergreen azalea
253309,Rhododendron'Fanny',azalea
253311,Rhododendron'Fedora',evergreen azalea
253313,Rhododendron'Firestorm',rhododendron
272466,Rhododendron'Flame Creeper',evergreen azalea
279983,Rhododendronflammeum,Piedmont azalea
271268,Rhododendronflammeum'Hazel Hamilton',deciduous azalea
272456,Rhododendron'Fragrant Star',deciduous azalea
253319,Rhododendron'Fred D. Cochran',evergreen azalea
253323,Rhododendron'George Hyatt',azalea
253325,Rhododendron'Gibraltar',azalea
253326,Rhododendron'Ginger',azalea
253327,Rhododendron'Ginny Gee',small-leaved rhododendron
263973,Rhododendron'Girard Dwarf Lavender',evergreen azalea
253329,Rhododendron'Girard's Crimson',evergreen azalea
253330,Rhododendron'Girard's Fuchsia',evergreen azalea
253331,Rhododendron'Girard's Hot Shot',evergreen azalea
265666,Rhododendron'Girard's Karen',azalea
253335,Rhododendron'Girard's Rose',"evergreen azalea
                                            
                                                  (POM)"
266483,Rhododendron'Girard's Salmon',evergreen azalea
253336,Rhododendron'Girard's Scarlet',evergreen azalea
266811,Rhododendron'Glamour',evergreen azalea
253339,Rhododendron'Golden Lights',deciduous azalea
298955,Rhododendron'Hawaii',rhododendron
257198,Rhododendron'Helsinki University',rhododendron
253346,Rhododendron'Henry's Red',rhododendron
253347,Rhododendron'Herbert',evergreen azalea
253348,Rhododendron'Hershey's Red',evergreen azalea
253350,Rhododendron'High Fashion',azalea
253351,Rhododendron'Hilda Niblett',azalea
266515,Rhododendron'Hino-crimson',evergreen azalea
253357,Rhododendron'Homebush',azalea
253358,Rhododendron'Hoosier Hysteria',evergreen azalea
253359,Rhododendron'Hoosier Peach',azalea
253360,Rhododendron'Hoosier Rose',azalea
253361,Rhododendron'Hotspur',deciduous azalea
280025,Rhododendronindicum,azalea
293413,Rhododendron'Ingrid Mehlquist',rhododendron
301085,RhododendronINKARHO LAKEVIEW PINK,rhododendron
253366,Rhododendron'Janet Blair',rhododendron
253367,Rhododendron'Jericho',rhododendron
253368,Rhododendron'Jolie Madame',azalea
253371,Rhododendron'Karens',evergreen azalea
253373,Rhododendron'Kathleen',azalea
253628,Rhododendron'Ken Janeck',rhododendron
253448,Rhododendron'Klondyke',azalea
263996,Rhododendron'Kurai-no-himo',evergreen azalea
266241,Rhododendron'Lace Valentine',deciduous azalea
280071,Rhododendronlanatum,rhododendron
255901,Rhododendron'Lavender Girl',azalea
253454,Rhododendron'Lee's Dark Purple',rhododendron
293920,Rhododendron'Lisenne Rockefeller' SOUTHGATE DIVINE,rhododendron
253457,Rhododendron'Lodestar',rhododendron
280040,Rhododendronluteum,pontic azalea
280056,Rhododendronmaddeniisubsp.crassum,rhododendron
253461,Rhododendron'Margaret Hyatt',azalea
253464,Rhododendron'Martha Hitchcock',evergreen azalea
253466,Rhododendron'Mary Fleming',rhododendron
253467,Rhododendron'Mary Poppins',azalea
272457,Rhododendron'Marydel',deciduous azalea
253468,Rhododendron'Maxecat',rhododendron
279985,Rhododendronmaximum,rosebay rhododendron
267321,Rhododendron'Megan',evergreen azalea
266524,Rhododendron'Mist Maiden',rhododendron
253471,Rhododendron'Moby Dick',evergreen azalea
261627,Rhododendron'Mount Saint Helens',deciduous azalea
256274,Rhododendron'Mrs. Furnivall',azalea
253475,Rhododendron'Mrs. Henry Schroeder',evergreen azalea
253476,Rhododendron'Mrs. L.C. Fisher',evergreen azalea
253477,Rhododendron'Mrs. Nancy Dippel',evergreen azalea
253680,Rhododendronmucronulatum'Cama',Korean rhododendron
263976,Rhododendronmucronulatum'Cornell Pink',Korean rhododendron
253682,Rhododendronmucronulatum'Deep Pink',Korean rhododendron
253479,Rhododendron'My Mary',"deciduous azalea
                                            
                                                  (POM)"
280041,Rhododendronmyrtifolium,rhodendron
253687,Rhododendron'Narcissiflorum',deciduous azalea
266516,Rhododendron'Nico',evergreen azalea
253484,Rhododendron'Norma',azalea
254263,Rhododendron'Northern Hi-Lights',azalea
253486,Rhododendron'Nova Zembla',rhododendron
252485,Rhododendron×obtusum'Amoenum',evergreen azalea
